level,series,method,lead_months,n,correlation,rmse,mae,r2,slope,variance_ratio
AM-IMF,IMF2_AMIMF4,Strength component NN,6,129,0.9909418234542945,0.04090454192929639,0.03262802036960592,0.9816784747745888,0.9955536579610701,1.0093296419949687
AM-IMF,IMF2_AMIMF4,Strength component NN,9,129,0.9765697007946886,0.06355800116656629,0.04871780653280218,0.9525316241598517,0.9869026067299094,1.0212735890199336
AM-IMF,IMF2_AMIMF4,Strength component NN,12,129,0.9556861787792681,0.08432310362142345,0.06422536170479495,0.9114628213346103,0.9392481903750254,0.9658954571801958
AM-IMF,IMF2_AMIMF5,Strength component NN,1,129,0.9992923626554491,0.062267536026250944,0.05279644487311885,0.9862832112324773,0.8920930624980022,0.7969575469245365
AM-IMF,IMF2_AMIMF5,Strength component NN,3,129,0.9994847400812228,0.0719173455361889,0.057486387072058096,0.9840132511111278,0.8788061339205391,0.7730967072579444
AM-IMF,IMF2_AMIMF5,Strength component NN,6,129,0.9989728143136674,0.10699838453781732,0.0908626435930001,0.9709779572276463,0.8418394991443281,0.7101519087825321
AM-IMF,IMF2_AMIMF5,Strength component NN,9,129,0.9987505124398325,0.136328206093863,0.11449361101172305,0.9610916524354032,0.8088716953891019,0.6559115021049362
AM-IMF,IMF2_AMIMF5,Strength component NN,12,129,0.998777229138702,0.1630318840197737,0.12553416421453653,0.9536790640105611,0.7886006061878916,0.6234145703122057
AM-IMF,IMF3_AMIMF1,Strength component NN,1,129,0.9879028463087017,0.093834017421949,0.06809372198947136,0.9744010841950713,0.9670532290649122,0.9582355643611289
AM-IMF,IMF3_AMIMF1,Strength component NN,3,129,0.9342420287119281,0.21149065045233414,0.15627556877614368,0.8695656480886208,0.8310753246105913,0.791337914024896
AM-IMF,IMF3_AMIMF1,Strength component NN,6,129,0.837803582256897,0.3317077578132682,0.23469334512503523,0.6918441926097956,0.619659040373878,0.54704260844653
AM-IMF,IMF3_AMIMF1,Strength component NN,9,129,0.81905466097735,0.33398973483178085,0.2518564522106089,0.6538616906699599,0.6041964925923032,0.5441650280693536
AM-IMF,IMF3_AMIMF1,Strength component NN,12,129,0.7493715114466003,0.36306656768704343,0.2663632433872627,0.5345080420829108,0.6249074621628148,0.6954038072587232
AM-IMF,IMF3_AMIMF2,Strength component NN,1,129,0.9992226073140642,0.0319854494195498,0.024071321659554425,0.9980968896248396,0.9848410566563232,0.9714216720131278
AM-IMF,IMF3_AMIMF2,Strength component NN,3,129,0.998907984330757,0.045876477963089884,0.03832754039484335,0.9961053798831929,0.9739630223107827,0.9506791481980719
